"","member","word","freq"
"2399","Ian Murray","raf",0.968276939880089
"2400","Ian Murray","anniversary",0.959881365244616
"2401","Ian Paisley","liberating",0.639276663076362
"2402","Ian Paisley","war",0.596721158239816
"2403","Ian Paisley","inquiry",0.519113581223904
"2404","Ian Paisley","commemorate",0.509951624242577
"2405","Ian Paisley","belson",0.484191604774165
"2406","Ian Paisley","bergen",0.484191604774165
"2407","Ian Paisley","launch",0.466037618409227
"2408","Ian Paisley","conduct",0.418422621011809
"2409","Ian Paisley","afghanistan",0.413235857136561
"2410","Ian Paisley","role",0.387473546326982
"2411","Ian Paisley","auschwitz",0.366130172196138
"2412","Ian Paisley","birkenau",0.366130172196138
"2413","Ian Swales","advisers",0.487206444623219
"2414","Ian Swales","redundancy",0.41564665774619
"2415","Ian Swales","special",0.400796181678482
"2416","Ian Swales","payments",0.382204032137318
"2417","Ian Swales","may",0.356114325724321
"2418","Ian Swales","spent",0.297865794770142
"2419","Ian Swales","2010",0.259878658273109
"2420","Ian Swales","defence",0.00847779959552502
"2421","Ian Swales","23",0
"2422","Ian Swales","day",0
"2423","Ian Swales","frigat",0
"2424","Ian Swales","sea",0
"2425","Imran Hussain","afghanistan",0.706747846264633
"2426","Imran Hussain","kunduz",0.63343437991543
"2427","Imran Hussain","myanmar",0.546288156851821
"2428","Imran Hussain","province",0.523545898895556
"2429","Imran Hussain","military",0.499925663957283
"2430","Imran Hussain","took",0.463925606010828
"2431","Imran Hussain","airstrikes",0.461297152054435
"2432","Imran Hussain","2016",0.449549174262491
"2433","Imran Hussain","offensives",0.406526941602795
"2434","Imran Hussain","re",0.403382918509117
"2435","Imran Hussain","crimes",0.375599039387347
"2436","Imran Hussain","november",0.360236214205907
"2437","Jack Dromey","emergencies",0.39734186199978
"2438","Jack Dromey","respond",0.378006770184648
"2439","Jack Dromey","threats",0.372584579907136
"2440","Jack Dromey","states",0.327776816698522
"2441","Jack Dromey","police",0.283213260674641
"2442","Jack Dromey","eu",0.278254672975049
"2443","Jack Dromey","deployed",0.235674638081772
"2444","Jack Dromey","member",0.229078707073379
"2445","Jack Dromey","2010",0.224787459918607
"2446","Jack Dromey","security",0.218072504888713
"2447","Jack Dromey","military",0.171907863876839
"2448","Jack Dromey","personnel",0.156489601695732
"2449","Jack Lopresti","persistent",0.640591075871456
"2450","Jack Lopresti","lenders",0.563576400787108
"2451","Jack Lopresti","skua",0.539125644135164
"2452","Jack Lopresti","immediate",0.491635825111259
"2453","Jack Lopresti","gws",0.481953078866348
"2454","Jack Lopresti","mortgage",0.47936234815747
"2455","Jack Lopresti","60",0.457188928177757
"2456","Jack Lopresti","helicopter",0.455704031265749
"2457","Jack Lopresti","harpoon",0.447774035039843
"2458","Jack Lopresti","legal",0.444981922241667
"2459","Jack Lopresti","fast",0.432762807271817
"2460","Jack Lopresti","antiship",0.426044788816603
"2461","Jake Berry","gap",1.25788593279009
"2462","Jake Berry","earnings",0.86525719089734
"2463","Jake Berry","employee",0.769998776766543
"2464","Jake Berry","percentage",0.728419765024775
"2465","Jake Berry","pay",0.676146018282104
"2466","Jake Berry","representation",0.574542996375408
"2467","Jake Berry","full",0.550192532657175
"2468","Jake Berry","gender",0.523513362687746
"2469","Jake Berry","worker",0.494608025452385
"2470","Jake Berry","lowest",0.477961629239693
"2471","Jake Berry","time",0.466662242125515
"2472","Jake Berry","departmental",0.411805876459018
"2473","James Cleverly","mdp",1.50005857588292
"2474","James Cleverly","wethersfield",1.50005857588292
"2475","James Cleverly","sell",0.807873976957015
"2476","James Cleverly","potential",0.773579257309252
"2477","James Cleverly","sale",0.561295018928818
"2478","James Cleverly","knightsbridge",0.544885216065675
"2479","James Cleverly","made",0.502463647739876
"2480","James Cleverly","alternative",0.462507061974937
"2481","James Cleverly","glider",0.411505255018691
"2482","James Cleverly","tender",0.383143264914836
"2483","James Cleverly","put",0.377509864910104
"2484","James Cleverly","use",0.362118787548515
"2485","James Duddridge","shoeburyness",1.65547255166377
"2486","James Duddridge","beach",1.5704095579245
"2487","James Duddridge","east",1.11736886093367
"2488","James Duddridge","unexploded",1.02950385802261
"2489","James Duddridge","ordnance",0.942576360065702
"2490","James Duddridge","survey",0.81176392884044
"2491","James Duddridge","remedial",0.64665521866747
"2492","James Duddridge","urgency",0.443122825951181
"2493","James Duddridge","carried",0.418048606186544
"2494","James Duddridge","southend",0.389529974511017
"2495","James Duddridge","tourism",0.36042664643653
"2496","James Duddridge","closed",0.348840745964223
"2497","James Gray","detailed",0.93671930216501
"2498","James Gray","lyneham",0.851947447830835
"2499","James Gray","cloud",0.806712515693956
"2500","James Gray","marshalls",0.785120697707166
"2501","James Gray","noise",0.742731210605675
"2502","James Gray","subject",0.630596341567784
"2503","James Gray","technical",0.611768726424955
"2504","James Gray","00227",0.610942419931216
"2505","James Gray","521",0.610942419931216
"2506","James Gray","goodwin",0.610942419931216
"2507","James Gray","mla/2016/00227",0.610942419931216
"2508","James Gray","sands",0.610942419931216
"2509","James Heappey","sdsr",0.963241956557668
"2510","James Heappey","enable",0.732694212698317
"2511","James Heappey","2020",0.632949680001841
"2512","James Heappey","elizabeth",0.592814175153458
"2513","James Heappey","queen",0.582306941597054
"2514","James Heappey","examine",0.568858765717813
"2515","James Heappey","intra",0.53429514118333
"2516","James Heappey","options",0.50599727670386
"2517","James Heappey","prince",0.503248043036188
"2518","James Heappey","range",0.497814201010634
"2519","James Heappey","extend",0.489210160898137
"2520","James Heappey","qec",0.47554015871913
"2521","Jamie Stone","excluding",5.30421919128503
"2522","Jamie Stone","surface",4.87086377689503
"2523","Jamie Stone","repair",4.64226548753644
"2524","Jamie Stone","refitted",4.57442122533269
"2525","Jamie Stone","2016",4.04434295312113
"2526","Jamie Stone","ships",3.69852992136056
"2527","Jamie Stone","carriers",3.66570374082849
"2528","Jamie Stone","fleet",3.47344764670519
"2529","Jamie Stone","navy",3.07371004237079
"2530","Jamie Stone","properties",2.73532852769285
"2531","Jamie Stone","armed",2.64292214076812
"2532","Jamie Stone","aircraft",2.53681456279078
"2533","Jared O'Mara","nonfreezing",0.582837971064405
"2534","Jared O'Mara","sheffield",0.495403336208401
"2535","Jared O'Mara","cold",0.460588515863988
"2536","Jared O'Mara","injury",0.355986413808029
"2537","Jared O'Mara","prevention",0.35108857411287
"2538","Jared O'Mara","generation",0.340721629940056
"2539","Jared O'Mara","city",0.33085345522109
"2540","Jared O'Mara","research",0.329950112176702
"2541","Jared O'Mara","name",0.318463149856766
"2542","Jared O'Mara","one",0.302063934812548
"2543","Jared O'Mara","commissioned",0.298762064299605
"2544","Jared O'Mara","26",0.273100472934896
"2545","Jason McCartney","1942",0.258518166817024
"2546","Jason McCartney","copping",0.258518166817024
"2547","Jason McCartney","dennis",0.258518166817024
"2548","Jason McCartney","sahara",0.258518166817024
"2549","Jason McCartney","dna",0.239203250085557
"2550","Jason McCartney","aeroplane",0.239203250085557
"2551","Jason McCartney","desert",0.239203250085557
"2552","Jason McCartney","samples",0.219888333354089
"2553","Jason McCartney","egyptian",0.21367031900782
"2554","Jason McCartney","crashed",0.204294340261806
"2555","Jason McCartney","western",0.204294340261806
"2556","Jason McCartney","sergeant",0.197291329369169
"2557","Jeff Smith","myanmar",0.568875226280487
"2558","Jeff Smith","technical",0.462165005232674
"2559","Jeff Smith","given",0.364187330350896
"2560","Jeff Smith","three",0.310007400872984
"2561","Jeff Smith","funding",0.303768232622326
"2562","Jeff Smith","support",0.23452556511803
"2563","Jeff Smith","military",0.199012203271436
"2564","Jeff Smith","uk",0.158796240098197
"2565","Jeff Smith","years",0.147905154733851
"2566","Jeff Smith","defence",0.00848923535599144
"2567","Jeff Smith","23",0
"2568","Jeff Smith","day",0
"2569","Jenny Chapman","bank",0.424155037821411
"2570","Jenny Chapman","england",0.334615873837398
"2571","Jenny Chapman","represent",0.301822671854451
"2572","Jenny Chapman","expenditure",0.301056756707956
"2573","Jenny Chapman","purchase",0.288064672204299
"2574","Jenny Chapman","17",0.267319349803287
"2575","Jenny Chapman","18",0.247845317316102
"2576","Jenny Chapman","value",0.238616962569133
"2577","Jenny Chapman","financial",0.238066464479751
"2578","Jenny Chapman","proportion",0.220948975255913
"2579","Jenny Chapman","contracts",0.196296835598044
"2580","Jenny Chapman","2017",0.190205733294855
"2581","Jeremy Corbyn","establish",1.28213345393259
"2582","Jeremy Corbyn","israeli",1.14585585293157
"2583","Jeremy Corbyn","uk",1.01650452955775
"2584","Jeremy Corbyn","detonation",0.975323192441965
"2585","Jeremy Corbyn","warhead",0.843104690493183
"2586","Jeremy Corbyn","purpose",0.756457815477716
"2587","Jeremy Corbyn","nuclear",0.75629617073398
"2588","Jeremy Corbyn","visit",0.747797865471452
"2589","Jeremy Corbyn","weapon",0.708492394602412
"2590","Jeremy Corbyn","trident",0.672621431590514
"2591","Jeremy Corbyn","2014",0.665995480891594
"2592","Jeremy Corbyn","bahrain",0.65491231471698
"2593","Jeremy Lefroy","remanufactured",0.664713995772007
"2594","Jeremy Lefroy","tyres",0.615050578934981
"2595","Jeremy Lefroy","eea",0.534776881413247
"2596","Jeremy Lefroy","cabinet",0.516014549837923
"2597","Jeremy Lefroy","concluded",0.508185120550522
"2598","Jeremy Lefroy","noneu",0.471449229062348
"2599","Jeremy Lefroy","disaster",0.456583956272343
"2600","Jeremy Lefroy","relief",0.41803169576673
"2601","Jeremy Lefroy","bolts",0.407351648782754
"2602","Jeremy Lefroy","br3021",0.407351648782754
"2603","Jeremy Lefroy","hydroplane",0.407351648782754
"2604","Jeremy Lefroy","shock",0.407351648782754
"2605","Jess Phillips","meller",0.417795266734287
"2606","Jess Phillips","club",0.386580126664515
"2607","Jess Phillips","dinner",0.355364986594743
"2608","Jess Phillips","trust",0.330163289616695
"2609","Jess Phillips","presidents",0.29020454161467
"2610","Jess Phillips","charity",0.269370787338246
"2611","Jess Phillips","educational",0.244407997699176
"2612","Jess Phillips","attended",0.224579026121533
"2613","Jess Phillips","run",0.224579026121533
"2614","Jess Phillips","capacity",0.223966310169462
"2615","Jess Phillips","ministers",0.216677883049743
"2616","Jess Phillips","official",0.161841345963985
"2617","Jessica Morden","bully",0.477290584971647
"2618","Jessica Morden","crimes",0.463330833920929
"2619","Jessica Morden","abuse",0.45922116350996
"2620","Jessica Morden","produced",0.423339107992934
"2621","Jessica Morden","makes",0.413000606051637
"2622","Jessica Morden","steel",0.394567730974924
"2623","Jessica Morden","sexual",0.375093440525786
"2624","Jessica Morden","processed",0.342664826682936
"2625","Jessica Morden","protect",0.33310778700457
"2626","Jessica Morden","procured",0.293864552648371
"2627","Jessica Morden","equipment",0.292050614384744
"2628","Jessica Morden","proportion",0.282757198442093
"2629","Jim Dobbin","aspergers",0.430641544869209
"2630","Jim Dobbin","psychiatry",0.430641544869209
"2631","Jim Dobbin","syndrome",0.340315078748989
"2632","Jim Dobbin","diagnosed",0.340315078748989
"2633","Jim Dobbin","context",0.328649409497684
"2634","Jim Dobbin","adviser",0.277653341811921
"2635","Jim Dobbin","medical",0.214611122242845
"2636","Jim Dobbin","consultant",0.212451727258345
"2637","Jim Dobbin","people",0.177811505976407
"2638","Jim Dobbin","recruitment",0.151153942711369
"2639","Jim Dobbin","review",0.146342186508159
"2640","Jim Dobbin","departments",0.13240798331634
"2641","Jim Fitzpatrick","limehouse",0.536642847589545
"2642","Jim Fitzpatrick","poplar",0.536642847589545
"2643","Jim Fitzpatrick","reply",0.383988041579506
"2644","Jim Fitzpatrick","letters",0.306983516181657
"2645","Jim Fitzpatrick","may",0.252899951470792
"2646","Jim Fitzpatrick","april",0.229303397657909
"2647","Jim Fitzpatrick","member",0.188079975933056
"2648","Jim Fitzpatrick","2014",0.174340052568819
"2649","Jim Fitzpatrick","defence",0.00602063705785075
"2650","Jim Fitzpatrick","23",0
"2651","Jim Fitzpatrick","day",0
"2652","Jim Fitzpatrick","frigat",0
"2653","Jim McMahon","failsworth",0.630334545202383
"2654","Jim McMahon","ta",0.630334545202383
"2655","Jim McMahon","oldham",0.49864920819314
"2656","Jim McMahon","local",0.498226759935486
"2657","Jim McMahon","procurement",0.472629761573914
"2658","Jim McMahon","bid",0.407496485621887
"2659","Jim McMahon","programme",0.393267031855231
"2660","Jim McMahon","wishing",0.386881032829901
"2661","Jim McMahon","support",0.366067122132509
"2662","Jim McMahon","allow",0.35650883003008
"2663","Jim McMahon","successor",0.353086834526324
"2664","Jim McMahon","invest",0.333459303051122
"2665","Jim Shannon","force",8.20414048783827
"2666","Jim Shannon","armed",6.92978073326719
"2667","Jim Shannon","personnel",5.87049799345128
"2668","Jim Shannon","armies",5.60822407123532
"2669","Jim Shannon","royal",4.72009179294888
"2670","Jim Shannon","cyprus",4.67350167810671
"2671","Jim Shannon","five",4.54645096364702
"2672","Jim Shannon","trained",4.48146588536754
"2673","Jim Shannon","uk",4.43389493438895
"2674","Jim Shannon","service",4.431051535451
"2675","Jim Shannon","assist",4.30054794273317
"2676","Jim Shannon","recruit",4.24633882863276
"2677","Jo Churchill","2005",0.446135605636955
"2678","Jo Churchill","independence",0.444832630922033
"2679","Jo Churchill","claimed",0.432765904155572
"2680","Jo Churchill","payment",0.412690741830718
"2681","Jo Churchill","april",0.348642759512051
"2682","Jo Churchill","personnel",0.195350030309367
"2683","Jo Churchill","armed",0.188567330195316
"2684","Jo Churchill","year",0.15948775466219
"2685","Jo Churchill","forces",0.15714893979715
"2686","Jo Churchill","defence",0.00915403582898981
"2687","Jo Churchill","23",0
"2688","Jo Churchill","day",0
"2689","Jo Cox","technician",0.867112551434134
"2690","Jo Cox","supplement",0.849256099741756
"2691","Jo Cox","reform",0.69725551893195
"2692","Jo Cox","trade",0.602333414358185
"2693","Jo Cox","pay",0.530173173454652
"2694","Jo Cox","weapon",0.449355294879837
"2695","Jo Cox","contest",0.382672923664476
"2696","Jo Cox","raf",0.364943652200174
"2697","Jo Cox","tribunal",0.358772014884232
"2698","Jo Cox","decided",0.337208200073881
"2699","Jo Cox","exservicemen",0.331270192723281
"2700","Jo Cox","hearings",0.321881055287791
"2701","Jo Stevens","nuclear",1.8082972356191
"2702","Jo Stevens","trident",1.41980000064888
"2703","Jo Stevens","faslane",1.37378605302011
"2704","Jo Stevens","safety",1.32413842389997
"2705","Jo Stevens","mesothelioma",1.2768778593707
"2706","Jo Stevens","coulport",1.19153915578226
"2707","Jo Stevens","publish",1.08920937334464
"2708","Jo Stevens","veterans",1.07463894946062
"2709","Jo Stevens","infrastructure",1.04244881944117
"2710","Jo Stevens","projects",0.809587770763635
"2711","Jo Stevens","foreign",0.80645099420179
"2712","Jo Stevens","expenditure",0.799711448994925
"2713","Jo Swinson","airstrikes",1.26764497735313
"2714","Jo Swinson","killed",0.943980318653523
"2715","Jo Swinson","civilian",0.890217357347682
"2716","Jo Swinson","number",0.833809438247036
"2717","Jo Swinson","coalition",0.796250016520671
"2718","Jo Swinson","syria",0.72572327843404
"2719","Jo Swinson","estimate",0.547570743169736
"2720","Jo Swinson","trends",0.493006346794886
"2721","Jo Swinson","made",0.484333216911461
"2722","Jo Swinson","cryptologic",0.483431947620688
"2723","Jo Swinson","georgia",0.483431947620688
"2724","Jo Swinson","artificial",0.387948609676193
"2725","Joan Ryan","kobane",0.487216178161696
"2726","Joan Ryan","town",0.41441247521669
"2727","Joan Ryan","surrounding",0.371825039080219
"2728","Joan Ryan","kurdish",0.327327691717616
"2729","Joan Ryan","isil",0.314129469539481
"2730","Joan Ryan","syrian",0.296181900278861
"2731","Joan Ryan","fighting",0.276763980560859
"2732","Joan Ryan","area",0.225493252455991
"2733","Joan Ryan","support",0.151008161350219
"2734","Joan Ryan","forces",0.0938377638919295
"2735","Joan Ryan","defence",0.00546611548183404
"2736","Joan Ryan","23",0
"2737","Joan Walley","press",0.593740866367757
"2738","Joan Walley","disclosure",0.589129197764979
"2739","Joan Walley","locations",0.407149826103351
"2740","Joan Walley","personnel",0.209945938355646
"2741","Joan Walley","armed",0.202656457326264
"2742","Joan Walley","forces",0.168890588729669
"2743","Joan Walley","will",0.144429350245966
"2744","Joan Walley","defence",0.00983799510455629
"2745","Joan Walley","23",0
"2746","Joan Walley","day",0
"2747","Joan Walley","frigat",0
"2748","Joan Walley","sea",0
"2749","John Cryer","d5",0.992526094338659
"2750","John Cryer","fault",0.784601011593715
"2751","John Cryer","test",0.759660157997541
"2752","John Cryer","missile",0.735529929055021
"2753","John Cryer","trident",0.734407219612831
"2754","John Cryer","draper",0.46236862259145
"2755","John Cryer","june",0.446625675329158
"2756","John Cryer","checked",0.413787381289658
"2757","John Cryer","failed",0.400218905877192
"2758","John Cryer","defective",0.398770178254324
"2759","John Cryer","expense",0.390268839036563
"2760","John Cryer","lockheed",0.334535481486657
"2761","John Glen","online",0.484356267014882
"2762","John Glen","calculator",0.463402485104728
"2763","John Glen","introduce",0.417048676891421
"2764","John Glen","despatch",0.395719748098481
"2765","John Glen","left",0.387044685062417
"2766","John Glen","1992",0.350842758945797
"2767","John Glen","bem",0.350842758945797
"2768","John Glen","mbe",0.350842758945797
"2769","John Glen","petty",0.350842758945797
"2770","John Glen","pension",0.337007109560297
"2771","John Glen","08",0.312718080364414
"2772","John Glen","total",0.310363532798143
"2773","John Grogan","names",0.417205763097751
"2774","John Grogan","extension",0.402894008409387
"2775","John Grogan","participated",0.392024735452281
"2776","John Grogan","d5",0.377971506620849
"2777","John Grogan","vessels",0.371355107767674
"2778","John Grogan","administration",0.364373768395285
"2779","John Grogan","exercises",0.346646648760865
"2780","John Grogan","life",0.337080328051797
"2781","John Grogan","countries",0.332348419495958
"2782","John Grogan","joint",0.313995736136568
"2783","John Grogan","payments",0.309959091777991
"2784","John Grogan","contributions",0.27357346906686
"2785","John Healey","buy",2.14282764931617
"2786","John Healey","help",1.83236564169784
"2787","John Healey","scheme",1.56356754717192
"2788","John Healey","beyond",1.07785776549426
"2789","John Healey","must",1.02895396238046
"2790","John Healey","exceeded",0.979315771885566
"2791","John Healey","153189",0.971717404120628
"2792","John Healey","mark",0.899800114819419
"2793","John Healey","met",0.791521042240162
"2794","John Healey","performance",0.746159248786938
"2795","John Healey","december",0.739447506314437
"2796","John Healey","management",0.671234048189594
"2797","John Mann","prefabricated",0.744208468209955
"2798","John Mann","accommodated",0.657836293437593
"2799","John Mann","twin",0.608833988800384
"2800","John Mann","rooms",0.608833988800384
"2801","John Mann","residual",0.509870726347276
"2802","John Mann","service",0.472578054038885
"2803","John Mann","providing",0.366852492063659
"2804","John Mann","married",0.364831586870524
"2805","John Mann","shabab",0.354615112839322
"2806","John Mann","personnel",0.343523716884719
"2807","John Mann","location",0.320657452023958
"2808","John Mann","potential",0.317208149334465
"2809","John McDonnell","hcws330",0.723745972071014
"2810","John McDonnell","marchwood",0.57268016646374
"2811","John McDonnell","preferred",0.553866614240755
"2812","John McDonnell","bidder",0.51079817469608
"2813","John McDonnell","mounting",0.495426383264434
"2814","John McDonnell","centre",0.38068050194331
"2815","John McDonnell","sea",0.377846237367428
"2816","John McDonnell","solent",0.343786533092316
"2817","John McDonnell","written",0.340247009076918
"2818","John McDonnell","march",0.318367248716588
"2819","John McDonnell","profits",0.284146290765009
"2820","John McDonnell","announcement",0.279278558900615
"2821","John Pugh","westminster",1.05806833009822
"2822","John Pugh","nonbritish",0.495790561029287
"2823","John Pugh","payroll",0.422100234796539
"2824","John Pugh","another",0.422100234796539
"2825","John Pugh","british",0.409721037847413
"2826","John Pugh","nationals",0.409721037847413
"2827","John Pugh","cleaning",0.408920776950848
"2828","John Pugh","approximately",0.392305355716085
"2829","John Pugh","country",0.264685166132411
"2830","John Pugh","estate",0.258362137651716
"2831","John Pugh","staff",0.235174555064943
"2832","John Pugh","proportion",0.234731975708558
"2833","John Redwood","ajax",1.42124687766288
"2834","John Redwood","fighting",1.16229588926724
"2835","John Redwood","vehicles",0.838280616552292
"2836","John Redwood","manufacture",0.758767658890941
"2837","John Redwood","transposition",0.572235363436882
"2838","John Redwood","eu",0.541240631448725
"2839","John Redwood","planned",0.481307470128739
"2840","John Redwood","armed",0.472867842398191
"2841","John Redwood","negotiations",0.466202475998863
"2842","John Redwood","leading",0.462852571438874
"2843","John Redwood","legislative",0.445383898904102
"2844","John Redwood","council",0.423057175483738
"2845","John Spellar","served",1.99121294676383
"2846","John Spellar","army",1.43114057284572
"2847","John Spellar","university",1.32555166326701
"2848","John Spellar","regular",1.25361699963635
"2849","John Spellar","member",1.16541640284135
"2850","John Spellar","personnel",1.0791061619106
"2851","John Spellar","corps",1.07791975553906
"2852","John Spellar","trained",1.06651839234993
"2853","John Spellar","reserve",1.01950929924307
"2854","John Spellar","physiotherapists",0.979028587887246
"2855","John Spellar","applicant",0.976136870867044
"2856","John Spellar","royal",0.892160973052446
"2857","John Woodcock","2010",2.05511073746817
"2858","John Woodcock","process",1.66638248686255
"2859","John Woodcock","requested",1.32353380687539
"2860","John Woodcock","successor",1.25792372292058
"2861","John Woodcock","freedom",1.22613816269166
"2862","John Woodcock","submarine",1.21086850569832
"2863","John Woodcock","management",1.17281692833536
"2864","John Woodcock","appointed",1.07272790144151
"2865","John Woodcock","exception",1.06082625778706
"2866","John Woodcock","occasions",1.05719620930639
"2867","John Woodcock","requirements",0.978655601290831
"2868","John Woodcock","contract",0.949011239028065
"2869","Johnny Mercer","abu",0.917582446148098
"2870","Johnny Mercer","jamal",0.917582446148098
"2871","Johnny Mercer","libor",0.908737571495189
"2872","Johnny Mercer","charities",0.903039840874833
"2873","Johnny Mercer","lawyers",0.870634456847634
"2874","Johnny Mercer","veterans",0.808765058156041
"2875","Johnny Mercer","care",0.760550603431378
"2876","Johnny Mercer","made",0.726146752896509
"2877","Johnny Mercer","scheme",0.721986092789728
"2878","Johnny Mercer","instructed",0.709580124305683
"2879","Johnny Mercer","interest",0.700748587549514
"2880","Johnny Mercer","personal",0.698413517834295
"2881","Jon Trickett","departments",3.55496848991017
"2882","Jon Trickett","servants",3.30730161218827
"2883","Jon Trickett","year",3.17403151131892
"2884","Jon Trickett","contract",3.07261195359348
"2885","Jon Trickett","2010",3.00312717893819
"2886","Jon Trickett","procured",2.98451704890053
"2887","Jon Trickett","2017",2.89099552423993
"2888","Jon Trickett","civil",2.81769742508054
"2889","Jon Trickett","paid",2.69730736858805
"2890","Jon Trickett","bodies",2.56345589222429
"2891","Jon Trickett","premises",2.44848642208045
"2892","Jon Trickett","pass",2.26969184639185
"2893","Jonathan Ashworth","may",1.26021411132384
"2894","Jonathan Ashworth","spent",1.12231263450113
"2895","Jonathan Ashworth","six",0.884434476149548
"2896","Jonathan Ashworth","month",0.879697891579689
"2897","Jonathan Ashworth","2010",0.833986929281782
"2898","Jonathan Ashworth","consultants",0.727762820977946
"2899","Jonathan Ashworth","resigned",0.720610253404429
"2900","Jonathan Ashworth","overtime",0.666919662725504
"2901","Jonathan Ashworth","terminated",0.652702779543043
"2902","Jonathan Ashworth","tribunals",0.62659467973542
"2903","Jonathan Ashworth","staff",0.617943162027285
"2904","Jonathan Ashworth","public",0.61327761730431
"2905","Jonathan Edwards","welsh",5.20657517122106
"2906","Jonathan Edwards","wales",4.39617035753936
"2907","Jonathan Edwards","regiment",3.81855781399109
"2908","Jonathan Edwards","saudi",3.13847936740264
"2909","Jonathan Edwards","arabia",2.92779197979127
"2910","Jonathan Edwards","five",2.75766801365279
"2911","Jonathan Edwards","active",2.2327139284582
"2912","Jonathan Edwards","base",2.20060552618914
"2913","Jonathan Edwards","years",1.77573854751241
"2914","Jonathan Edwards","resident",1.71875232244939
"2915","Jonathan Edwards","estimate",1.64688704412078
"2916","Jonathan Edwards","guards",1.6437789584982
"2917","Jonathan Lord","ceased",0.378712696637257
"2918","Jonathan Lord","alternative",0.354407965776601
"2919","Jonathan Lord","whose",0.339605399107574
"2920","Jonathan Lord","find",0.30992327703225
"2921","Jonathan Lord","reduction",0.30992327703225
"2922","Jonathan Lord","help",0.296316936887882
"2923","Jonathan Lord","troop",0.291491784054786
"2924","Jonathan Lord","regular",0.229817334899248
"2925","Jonathan Lord","result",0.212816615791134
"2926","Jonathan Lord","employment",0.21123358878214
"2927","Jonathan Lord","work",0.196757895471378
"2928","Jonathan Lord","numbers",0.186098731555119
"2929","Jonathan Reynolds","owned",0.41350498992881
"2930","Jonathan Reynolds","houses",0.376658092076689
"2931","Jonathan Reynolds","2011",0.374459051094153
"2932","Jonathan Reynolds","2012",0.338181042222813
"2933","Jonathan Reynolds","2013",0.31103699056991
"2934","Jonathan Reynolds","2010",0.263091679352333
"2935","Jonathan Reynolds","2017",0.254385002216261
"2936","Jonathan Reynolds","2014",0.248527452755713
"2937","Jonathan Reynolds","2016",0.231297775680458
"2938","Jonathan Reynolds","2015",0.214623290668002
"2939","Jonathan Reynolds","military",0.201201297517247
"2940","Jonathan Reynolds","defence",0.00858261523905214
"2941","Julia Lopez","intensity",0.577756893678673
"2942","Julia Lopez","environment",0.407763466875898
"2943","Julia Lopez","adviser",0.402583626538527
"2944","Julia Lopez","threat",0.355931558523383
"2945","Julia Lopez","future",0.251192417572662
"2946","Julia Lopez","current",0.233696052513104
"2947","Julia Lopez","national",0.223727662351967
"2948","Julia Lopez","security",0.208325547330712
"2949","Julia Lopez","23",0
"2950","Julia Lopez","day",0
"2951","Julia Lopez","defenc",0
"2952","Julia Lopez","frigat",0
"2953","Julian Knight","fraudulent",0.710067175184172
"2954","Julian Knight","global",0.508993547051465
"2955","Julian Knight","reach",0.506698018173051
"2956","Julian Knight","falkland",0.500230091028293
"2957","Julian Knight","modernisation",0.481454567275182
"2958","Julian Knight","islands",0.430672521044309
"2959","Julian Knight","infrastructure",0.407791743606357
"2960","Julian Knight","claims",0.376614440291138
"2961","Julian Knight","compensation",0.35313799267547
"2962","Julian Knight","strategic",0.340178567721299
"2963","Julian Knight","funding",0.31337351636963
"2964","Julian Knight","iraq",0.301543966249758
"2965","Julian Sturdy","york",0.885338855479882
"2966","Julian Sturdy","outer",0.770226561973562
"2967","Julian Sturdy","imphal",0.724966780940564
"2968","Julian Sturdy","reply",0.666803260664434
"2969","Julian Sturdy","letter",0.533083292693579
"2970","Julian Sturdy","duplication",0.529613837851045
"2971","Julian Sturdy","barracks",0.485807203465193
"2972","Julian Sturdy","minimising",0.424437065288078
"2973","Julian Sturdy","effort",0.409558241304563
"2974","Julian Sturdy","nominated",0.391469787461584
"2975","Julian Sturdy","charities",0.369037326667785
"2976","Julian Sturdy","gaps",0.366793574962166
"2977","Julie Cooper","servicemen",2.54542751927198
"2978","Julie Cooper","british",1.45592370035018
"2979","Julie Cooper","countries",0.800217576798058
"2980","Julie Cooper","members",0.791077398766705
"2981","Julie Cooper","iraq",0.724223806328621
"2982","Julie Cooper","trained",0.652418479653463
"2983","Julie Cooper","foreign",0.640503227320773
"2984","Julie Cooper","elizabeth",0.601149379860659
"2985","Julie Cooper","queen",0.590494410392616
"2986","Julie Cooper","2003",0.567932817043814
"2987","Julie Cooper","carriers",0.563489152183965
"2988","Julie Cooper","2001",0.554820001128046
"2989","Julie Elliott","help",0.701462911967048
"2990","Julie Elliott","sterling",0.701033449688398
"2991","Julie Elliott","leaving",0.667650012960719
"2992","Julie Elliott","welfare",0.637125542934706
"2993","Julie Elliott","promote",0.625207581016067
"2994","Julie Elliott","eu",0.612151709511207
"2995","Julie Elliott","covenant",0.56293739167356
"2996","Julie Elliott","delivery",0.558186793372482
"2997","Julie Elliott","effective",0.523773513661279
"2998","Julie Elliott","veterans",0.507650549844009
"2999","Julie Elliott","employment",0.500047448683079
"3000","Julie Elliott","made",0.494710718538567
"3001","Justin Madders","staff",1.50669130036059
"3002","Justin Madders","discount",1.42005943837448
"3003","Justin Madders","year",1.38434125539438
"3004","Justin Madders","five",1.14663819178554
"3005","Justin Madders","spent",0.999094827256946
"3006","Justin Madders","signed",0.919464352411491
